Step #23350.00 (0ms ?*RT. ?UPS, TraCI: 55ms, vehicles TOT 1234 ACT 123 BUF 0)             
Step #23400.00 (0ms ?*RT. ?UPS, TraCI: 56ms, vehicles TOT 1234 ACT 123 BUF 0)             
Step #23450.00 (1ms ~= 500.00*RT, ~124000.00UPS, TraCI: 55ms, vehicles TOT 1238 ACT 124 BU
Step #23500.00 (0ms ?*RT. ?UPS, TraCI: 55ms, vehicles TOT 1241 ACT 123 BUF 0)             
Step #23550.00 (0ms ?*RT. ?UPS, TraCI: 53ms, vehicles TOT 1245 ACT 124 BUF 0)             
Step #23600.00 (0ms ?*RT. ?UPS, TraCI: 56ms, vehicles TOT 1249 ACT 127 BUF 0)             
Step #23650.00 (1ms ~= 500.00*RT, ~126000.00UPS, TraCI: 55ms, vehicles TOT 1252 ACT 126 BU
Step #23700.00 (1ms ~= 500.00*RT, ~128000.00UPS, TraCI: 56ms, vehicles TOT 1258 ACT 128 BU
Step #23750.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 1260 ACT 129 BUF 0)             
Step #23800.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 1266 ACT 132 BUF 0)             
Step #23850.00 (0ms ?*RT. ?UPS, TraCI: 53ms, vehicles TOT 1268 ACT 131 BUF 0)             
Step #23900.00 (1ms ~= 500.00*RT, ~128000.00UPS, TraCI: 51ms, vehicles TOT 1269 ACT 128 BU
Step #23950.00 (1ms ~= 500.00*RT, ~126000.00UPS, TraCI: 57ms, vehicles TOT 1271 ACT 126 BU
Step #24000.00 (1ms ~= 500.00*RT, ~128000.00UPS, TraCI: 57ms, vehicles TOT 1275 ACT 128 BU
Step #24050.00 (0ms ?*RT. ?UPS, TraCI: 58ms, vehicles TOT 1279 ACT 132 BUF 0)             
Step #24100.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 1282 ACT 133 BUF 0)             
Step #24150.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 1284 ACT 132 BUF 0)             
Step #24200.00 (1ms ~= 500.00*RT, ~134000.00UPS, TraCI: 59ms, vehicles TOT 1288 ACT 134 BU
Step #24250.00 (0ms ?*RT. ?UPS, TraCI: 60ms, vehicles TOT 1291 ACT 135 BUF 0)             
Step #24300.00 (0ms ?*RT. ?UPS, TraCI: 61ms, vehicles TOT 1294 ACT 134 BUF 0)             
Step #24350.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 1295 ACT 133 BUF 0)             
Step #24400.00 (1ms ~= 500.00*RT, ~132000.00UPS, TraCI: 60ms, vehicles TOT 1297 ACT 132 BU
Step #24450.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 1301 ACT 132 BUF 0)             
Step #24500.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 1301 ACT 129 BUF 0)             
Step #24550.00 (0ms ?*RT. ?UPS, TraCI: 58ms, vehicles TOT 1304 ACT 131 BUF 0)             
Step #24600.00 (1ms ~= 500.00*RT, ~133000.00UPS, TraCI: 59ms, vehicles TOT 1309 ACT 133 BU
Step #24650.00 (0ms ?*RT. ?UPS, TraCI: 56ms, vehicles TOT 1311 ACT 134 BUF 0)             
Step #24700.00 (1ms ~= 500.00*RT, ~132000.00UPS, TraCI: 59ms, vehicles TOT 1312 ACT 132 BU
Step #24750.00 (0ms ?*RT. ?UPS, TraCI: 60ms, vehicles TOT 1313 ACT 131 BUF 0)             
Step #24800.00 (0ms ?*RT. ?UPS, TraCI: 61ms, vehicles TOT 1316 ACT 131 BUF 0)             
Step #24850.00 (0ms ?*RT. ?UPS, TraCI: 58ms, vehicles TOT 1318 ACT 129 BUF 0)             
Step #24900.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 1319 ACT 126 BUF 0)             
Step #24950.00 (0ms ?*RT. ?UPS, TraCI: 42ms, vehicles TOT 1324 ACT 129 BUF 0)             
Step #25000.00 (0ms ?*RT. ?UPS, TraCI: 58ms, vehicles TOT 1331 ACT 134 BUF 0)             
Step #25050.00 (0ms ?*RT. ?UPS, TraCI: 56ms, vehicles TOT 1332 ACT 131 BUF 0)             
Step #25100.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 1334 ACT 128 BUF 0)             
Step #25150.00 (1ms ~= 500.00*RT, ~127000.00UPS, TraCI: 56ms, vehicles TOT 1337 ACT 127 BU
Step #25200.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 1346 ACT 135 BUF 0)             
Step #25250.00 (0ms ?*RT. ?UPS, TraCI: 58ms, vehicles TOT 1350 ACT 138 BUF 0)             
Step #25300.00 (1ms ~= 500.00*RT, ~138000.00UPS, TraCI: 58ms, vehicles TOT 1354 ACT 138 BU
Step #25350.00 (0ms ?*RT. ?UPS, TraCI: 60ms, vehicles TOT 1357 ACT 140 BUF 0)             
Step #25400.00 (1ms ~= 500.00*RT, ~140000.00UPS, TraCI: 62ms, vehicles TOT 1360 ACT 140 BU
Step #25450.00 (1ms ~= 500.00*RT, ~142000.00UPS, TraCI: 62ms, vehicles TOT 1365 ACT 142 BU
Step #25500.00 (0ms ?*RT. ?UPS, TraCI: 63ms, vehicles TOT 1370 ACT 145 BUF 0)             
Step #25550.00 (0ms ?*RT. ?UPS, TraCI: 62ms, vehicles TOT 1372 ACT 145 BUF 0)             
Step #25600.00 (0ms ?*RT. ?UPS, TraCI: 64ms, vehicles TOT 1373 ACT 143 BUF 0)             
Step #25650.00 (0ms ?*RT. ?UPS, TraCI: 64ms, vehicles TOT 1376 ACT 143 BUF 0)             
Step #25700.00 (1ms ~= 500.00*RT, ~143000.00UPS, TraCI: 58ms, vehicles TOT 1379 ACT 143 BU
Step #25750.00 (0ms ?*RT. ?UPS, TraCI: 64ms, vehicles TOT 1379 ACT 142 BUF 0)             
Step #25800.00 (0ms ?*RT. ?UPS, TraCI: 64ms, vehicles TOT 1380 ACT 139 BUF 0)             
Step #25850.00 (0ms ?*RT. ?UPS, TraCI: 64ms, vehicles TOT 1382 ACT 139 BUF 0)             
Step #25900.00 (1ms ~= 500.00*RT, ~140000.00UPS, TraCI: 63ms, vehicles TOT 1384 ACT 140 BU
Step #25950.00 (0ms ?*RT. ?UPS, TraCI: 62ms, vehicles TOT 1385 ACT 137 BUF 0)             
Step #26000.00 (0ms ?*RT. ?UPS, TraCI: 60ms, vehicles TOT 1388 ACT 137 BUF 0)             
Step #26050.00 (1ms ~= 500.00*RT, ~137000.00UPS, TraCI: 61ms, vehicles TOT 1392 ACT 137 BU
Step #26100.00 (0ms ?*RT. ?UPS, TraCI: 58ms, vehicles TOT 1396 ACT 140 BUF 0)             
Step #26150.00 (1ms ~= 500.00*RT, ~141000.00UPS, TraCI: 60ms, vehicles TOT 1400 ACT 141 BU
Step #26200.00 (0ms ?*RT. ?UPS, TraCI: 61ms, vehicles TOT 1404 ACT 141 BUF 0)             
Step #26250.00 (0ms ?*RT. ?UPS, TraCI: 61ms, vehicles TOT 1406 ACT 139 BUF 0)             
Step #26300.00 (0ms ?*RT. ?UPS, TraCI: 58ms, vehicles TOT 1409 ACT 141 BUF 0)             
Step #26350.00 (0ms ?*RT. ?UPS, TraCI: 65ms, vehicles TOT 1412 ACT 144 BUF 0)             
Step #26400.00 (0ms ?*RT. ?UPS, TraCI: 65ms, vehicles TOT 1414 ACT 144 BUF 0)             
Step #26450.00 (0ms ?*RT. ?UPS, TraCI: 65ms, vehicles TOT 1419 ACT 147 BUF 0)             
Step #26500.00 (0ms ?*RT. ?UPS, TraCI: 64ms, vehicles TOT 1420 ACT 147 BUF 0)             
Step #26550.00 (0ms ?*RT. ?UPS, TraCI: 63ms, vehicles TOT 1422 ACT 146 BUF 0)             
Step #26600.00 (0ms ?*RT. ?UPS, TraCI: 65ms, vehicles TOT 1426 ACT 144 BUF 0)             
Step #26650.00 (1ms ~= 500.00*RT, ~143000.00UPS, TraCI: 61ms, vehicles TOT 1430 ACT 143 BU
Step #26700.00 (0ms ?*RT. ?UPS, TraCI: 64ms, vehicles TOT 1434 ACT 145 BUF 0)             
Step #26750.00 (0ms ?*RT. ?UPS, TraCI: 62ms, vehicles TOT 1437 ACT 143 BUF 0)             
Step #26800.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 1439 ACT 138 BUF 0)             
Step #26850.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 1441 ACT 133 BUF 0)             
Step #26900.00 (0ms ?*RT. ?UPS, TraCI: 56ms, vehicles TOT 1443 ACT 133 BUF 0)             
Step #26950.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 1444 ACT 129 BUF 0)             
Step #27000.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 1445 ACT 130 BUF 0)             
Step #27050.00 (0ms ?*RT. ?UPS, TraCI: 60ms, vehicles TOT 1449 ACT 132 BUF 0)             
Step #27100.00 (0ms ?*RT. ?UPS, TraCI: 60ms, vehicles TOT 1451 ACT 132 BUF 0)             
Step #27150.00 (0ms ?*RT. ?UPS, TraCI: 56ms, vehicles TOT 1454 ACT 133 BUF 0)             
Step #27200.00 (0ms ?*RT. ?UPS, TraCI: 60ms, vehicles TOT 1458 ACT 134 BUF 0)             
Step #27250.00 (0ms ?*RT. ?UPS, TraCI: 58ms, vehicles TOT 1460 ACT 131 BUF 0)             
Step #27300.00 (1ms ~= 500.00*RT, ~126000.00UPS, TraCI: 58ms, vehicles TOT 1460 ACT 126 BU
Step #27350.00 (1ms ~= 500.00*RT, ~126000.00UPS, TraCI: 57ms, vehicles TOT 1461 ACT 126 BU
Step #27400.00 (0ms ?*RT. ?UPS, TraCI: 56ms, vehicles TOT 1462 ACT 125 BUF 0)             
Step #27450.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 1462 ACT 123 BUF 0)             
Step #27500.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 1463 ACT 121 BUF 0)             
Step #27550.00 (1ms ~= 500.00*RT, ~120000.00UPS, TraCI: 56ms, vehicles TOT 1464 ACT 120 BU
Step #27600.00 (1ms ~= 500.00*RT, ~119000.00UPS, TraCI: 53ms, vehicles TOT 1466 ACT 119 BU
Step #27650.00 (0ms ?*RT. ?UPS, TraCI: 54ms, vehicles TOT 1466 ACT 117 BUF 0)             
Step #27700.00 (0ms ?*RT. ?UPS, TraCI: 54ms, vehicles TOT 1471 ACT 120 BUF 0)             
Step #27750.00 (0ms ?*RT. ?UPS, TraCI: 53ms, vehicles TOT 1473 ACT 122 BUF 0)             
Step #27800.00 (0ms ?*RT. ?UPS, TraCI: 43ms, vehicles TOT 1475 ACT 120 BUF 0)             
Step #27850.00 (0ms ?*RT. ?UPS, TraCI: 54ms, vehicles TOT 1476 ACT 118 BUF 0)             
Step #27900.00 (0ms ?*RT. ?UPS, TraCI: 54ms, vehicles TOT 1482 ACT 122 BUF 0)             
Step #27950.00 (0ms ?*RT. ?UPS, TraCI: 49ms, vehicles TOT 1485 ACT 122 BUF 0)             
Step #28000.00 (1ms ~= 500.00*RT, ~123000.00UPS, TraCI: 54ms, vehicles TOT 1489 ACT 123 BU
Step #28050.00 (0ms ?*RT. ?UPS, TraCI: 54ms, vehicles TOT 1491 ACT 123 BUF 0)             
Step #28100.00 (1ms ~= 500.00*RT, ~126000.00UPS, TraCI: 55ms, vehicles TOT 1497 ACT 126 BU
Step #28150.00 (0ms ?*RT. ?UPS, TraCI: 55ms, vehicles TOT 1500 ACT 126 BUF 0)             
Step #28200.00 (0ms ?*RT. ?UPS, TraCI: 55ms, vehicles TOT 1501 ACT 125 BUF 0)             
Step #28250.00 (0ms ?*RT. ?UPS, TraCI: 56ms, vehicles TOT 1505 ACT 124 BUF 0)             
Step #28300.00 (0ms ?*RT. ?UPS, TraCI: 56ms, vehicles TOT 1514 ACT 129 BUF 0)             
Step #28350.00 (0ms ?*RT. ?UPS, TraCI: 54ms, vehicles TOT 1518 ACT 129 BUF 0)             
Step #28400.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 1522 ACT 131 BUF 0)             
Step #28450.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 1524 ACT 129 BUF 0)             
Step #28500.00 (1ms ~= 500.00*RT, ~130000.00UPS, TraCI: 57ms, vehicles TOT 1529 ACT 130 BU
Step #28550.00 (0ms ?*RT. ?UPS, TraCI: 56ms, vehicles TOT 1532 ACT 127 BUF 0)             
Step #28600.00 (1ms ~= 500.00*RT, ~130000.00UPS, TraCI: 57ms, vehicles TOT 1537 ACT 130 BU
Step #28650.00 (0ms ?*RT. ?UPS, TraCI: 58ms, vehicles TOT 1539 ACT 130 BUF 0)             
Step #28700.00 (0ms ?*RT. ?UPS, TraCI: 58ms, vehicles TOT 1542 ACT 133 BUF 0)             
Step #28750.00 (0ms ?*RT. ?UPS, TraCI: 61ms, vehicles TOT 1545 ACT 135 BUF 0)             
Step #28800.00 (0ms ?*RT. ?UPS, TraCI: 56ms, vehicles TOT 1546 ACT 134 BUF 0)             
Step #28850.00 (1ms ~= 500.00*RT, ~137000.00UPS, TraCI: 61ms, vehicles TOT 1550 ACT 137 BU
Step #28900.00 (0ms ?*RT. ?UPS, TraCI: 63ms, vehicles TOT 1555 ACT 142 BUF 0)             
Step #28950.00 (0ms ?*RT. ?UPS, TraCI: 63ms, vehicles TOT 1562 ACT 147 BUF 0)             
Step #29000.00 (1ms ~= 500.00*RT, ~145000.00UPS, TraCI: 63ms, vehicles TOT 1563 ACT 145 BU
Step #29050.00 (0ms ?*RT. ?UPS, TraCI: 67ms, vehicles TOT 1566 ACT 145 BUF 0)             
Step #29100.00 (0ms ?*RT. ?UPS, TraCI: 64ms, vehicles TOT 1567 ACT 142 BUF 0)             
Step #29150.00 (0ms ?*RT. ?UPS, TraCI: 63ms, vehicles TOT 1570 ACT 141 BUF 0)             
Step #29200.00 (0ms ?*RT. ?UPS, TraCI: 63ms, vehicles TOT 1571 ACT 139 BUF 0)             
Step #29250.00 (0ms ?*RT. ?UPS, TraCI: 63ms, vehicles TOT 1574 ACT 140 BUF 0)             
Step #29300.00 (0ms ?*RT. ?UPS, TraCI: 62ms, vehicles TOT 1575 ACT 137 BUF 0)             
Step #29350.00 (0ms ?*RT. ?UPS, TraCI: 61ms, vehicles TOT 1576 ACT 135 BUF 0)             
Step #29400.00 (1ms ~= 500.00*RT, ~133000.00UPS, TraCI: 60ms, vehicles TOT 1577 ACT 133 BU
Step #29450.00 (0ms ?*RT. ?UPS, TraCI: 61ms, vehicles TOT 1582 ACT 135 BUF 0)             
Step #29500.00 (0ms ?*RT. ?UPS, TraCI: 60ms, vehicles TOT 1585 ACT 135 BUF 0)             
Step #29550.00 (0ms ?*RT. ?UPS, TraCI: 60ms, vehicles TOT 1588 ACT 135 BUF 0)             
Step #29600.00 (0ms ?*RT. ?UPS, TraCI: 58ms, vehicles TOT 1591 ACT 135 BUF 0)             
Step #29650.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 1594 ACT 134 BUF 0)             
Step #29700.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 1595 ACT 130 BUF 0)             
Step #29750.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 1598 ACT 131 BUF 0)             
Step #29800.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 1600 ACT 132 BUF 0)             
Step #29850.00 (0ms ?*RT. ?UPS, TraCI: 58ms, vehicles TOT 1603 ACT 132 BUF 0)             
Step #29900.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 1608 ACT 132 BUF 0)             
Step #29950.00 (0ms ?*RT. ?UPS, TraCI: 56ms, vehicles TOT 1611 ACT 132 BUF 0)             
Step #30000.00 (1ms ~= 500.00*RT, ~131000.00UPS, TraCI: 56ms, vehicles TOT 1613 ACT 131 BU
Step #30050.00 (0ms ?*RT. ?UPS, TraCI: 58ms, vehicles TOT 1613 ACT 128 BUF 0)             
Step #30100.00 (0ms ?*RT. ?UPS, TraCI: 53ms, vehicles TOT 1614 ACT 125 BUF 0)             
Step #30150.00 (0ms ?*RT. ?UPS, TraCI: 54ms, vehicles TOT 1616 ACT 123 BUF 0)             
Step #30200.00 (0ms ?*RT. ?UPS, TraCI: 55ms, vehicles TOT 1618 ACT 121 BUF 0)             
Step #30250.00 (0ms ?*RT. ?UPS, TraCI: 54ms, vehicles TOT 1619 ACT 119 BUF 0)             
Step #30300.00 (0ms ?*RT. ?UPS, TraCI: 54ms, vehicles TOT 1621 ACT 121 BUF 0)             
Step #30350.00 (1ms ~= 500.00*RT, ~124000.00UPS, TraCI: 55ms, vehicles TOT 1624 ACT 124 BU
Step #30400.00 (0ms ?*RT. ?UPS, TraCI: 55ms, vehicles TOT 1627 ACT 125 BUF 0)             
Step #30450.00 (1ms ~= 500.00*RT, ~128000.00UPS, TraCI: 55ms, vehicles TOT 1632 ACT 128 BU
Step #30500.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 1636 ACT 130 BUF 0)             
Step #30550.00 (0ms ?*RT. ?UPS, TraCI: 58ms, vehicles TOT 1639 ACT 131 BUF 0)             
Step #30600.00 (0ms ?*RT. ?UPS, TraCI: 58ms, vehicles TOT 1642 ACT 133 BUF 0)             
Step #30650.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 1642 ACT 130 BUF 0)             
Step #30700.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 1646 ACT 131 BUF 0)             
Step #30750.00 (0ms ?*RT. ?UPS, TraCI: 60ms, vehicles TOT 1650 ACT 133 BUF 0)             
Step #30800.00 (0ms ?*RT. ?UPS, TraCI: 48ms, vehicles TOT 1652 ACT 132 BUF 0)             
Step #30850.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 1655 ACT 132 BUF 0)             
Step #30900.00 (0ms ?*RT. ?UPS, TraCI: 60ms, vehicles TOT 1659 ACT 132 BUF 0)             
Step #30950.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 1661 ACT 131 BUF 0)             
Step #31000.00 (0ms ?*RT. ?UPS, TraCI: 58ms, vehicles TOT 1662 ACT 128 BUF 0)             
Step #31050.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 1665 ACT 129 BUF 0)             
Step #31100.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 1667 ACT 130 BUF 0)             
Step #31150.00 (0ms ?*RT. ?UPS, TraCI: 58ms, vehicles TOT 1670 ACT 128 BUF 0)             
Step #31200.00 (0ms ?*RT. ?UPS, TraCI: 58ms, vehicles TOT 1675 ACT 131 BUF 0)             
Step #31250.00 (0ms ?*RT. ?UPS, TraCI: 56ms, vehicles TOT 1677 ACT 129 BUF 0)             
Step #31300.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 1679 ACT 128 BUF 0)             
Step #31350.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 1681 ACT 128 BUF 0)             
Step #31400.00 (0ms ?*RT. ?UPS, TraCI: 55ms, vehicles TOT 1681 ACT 124 BUF 0)             
Step #31450.00 (0ms ?*RT. ?UPS, TraCI: 56ms, vehicles TOT 1683 ACT 123 BUF 0)             
Step #31500.00 (1ms ~= 500.00*RT, ~126000.00UPS, TraCI: 53ms, vehicles TOT 1689 ACT 126 BU
Step #31550.00 (0ms ?*RT. ?UPS, TraCI: 54ms, vehicles TOT 1694 ACT 126 BUF 0)             
Step #31600.00 (1ms ~= 500.00*RT, ~126000.00UPS, TraCI: 54ms, vehicles TOT 1697 ACT 126 BU
Step #31650.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 1701 ACT 130 BUF 0)             
Step #31700.00 (1ms ~= 500.00*RT, ~128000.00UPS, TraCI: 54ms, vehicles TOT 1702 ACT 128 BU
Step #31750.00 (0ms ?*RT. ?UPS, TraCI: 55ms, vehicles TOT 1705 ACT 128 BUF 0)             
Step #31800.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 1707 ACT 130 BUF 0)             
Step #31850.00 (1ms ~= 500.00*RT, ~132000.00UPS, TraCI: 48ms, vehicles TOT 1711 ACT 132 BU
Step #31900.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 1714 ACT 132 BUF 0)             
Step #31950.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 1717 ACT 128 BUF 0)             
Step #32000.00 (0ms ?*RT. ?UPS, TraCI: 61ms, vehicles TOT 1717 ACT 127 BUF 0)             
Step #32050.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 1718 ACT 125 BUF 0)             
Step #32100.00 (0ms ?*RT. ?UPS, TraCI: 58ms, vehicles TOT 1724 ACT 130 BUF 0)             
Step #32150.00 (0ms ?*RT. ?UPS, TraCI: 58ms, vehicles TOT 1727 ACT 131 BUF 0)             
Step #32200.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 1730 ACT 133 BUF 0)             
Step #32250.00 (0ms ?*RT. ?UPS, TraCI: 64ms, vehicles TOT 1732 ACT 134 BUF 0)             
Step #32300.00 (0ms ?*RT. ?UPS, TraCI: 63ms, vehicles TOT 1737 ACT 137 BUF 0)             
Step #32350.00 (0ms ?*RT. ?UPS, TraCI: 60ms, vehicles TOT 1738 ACT 135 BUF 0)             
Step #32400.00 (0ms ?*RT. ?UPS, TraCI: 61ms, vehicles TOT 1743 ACT 138 BUF 0)             
Step #32450.00 (1ms ~= 500.00*RT, ~142000.00UPS, TraCI: 66ms, vehicles TOT 1749 ACT 142 BU
Step #32500.00 (0ms ?*RT. ?UPS, TraCI: 62ms, vehicles TOT 1752 ACT 141 BUF 0)             
Step #32550.00 (0ms ?*RT. ?UPS, TraCI: 63ms, vehicles TOT 1752 ACT 140 BUF 0)             
Step #32600.00 (0ms ?*RT. ?UPS, TraCI: 63ms, vehicles TOT 1753 ACT 139 BUF 0)             
Step #32650.00 (1ms ~= 500.00*RT, ~138000.00UPS, TraCI: 63ms, vehicles TOT 1756 ACT 138 BU
Step #32700.00 (0ms ?*RT. ?UPS, TraCI: 63ms, vehicles TOT 1757 ACT 138 BUF 0)             
Step #32750.00 (0ms ?*RT. ?UPS, TraCI: 62ms, vehicles TOT 1760 ACT 136 BUF 0)             
Step #32800.00 (0ms ?*RT. ?UPS, TraCI: 63ms, vehicles TOT 1763 ACT 138 BUF 0)             
Step #32850.00 (0ms ?*RT. ?UPS, TraCI: 64ms, vehicles TOT 1771 ACT 145 BUF 0)             
Step #32900.00 (0ms ?*RT. ?UPS, TraCI: 64ms, vehicles TOT 1773 ACT 143 BUF 0)             
Step #32950.00 (0ms ?*RT. ?UPS, TraCI: 64ms, vehicles TOT 1775 ACT 144 BUF 0)             
Step #33000.00 (1ms ~= 500.00*RT, ~144000.00UPS, TraCI: 65ms, vehicles TOT 1778 ACT 144 BU
Step #33050.00 (0ms ?*RT. ?UPS, TraCI: 61ms, vehicles TOT 1779 ACT 143 BUF 0)             
Step #33100.00 (0ms ?*RT. ?UPS, TraCI: 63ms, vehicles TOT 1782 ACT 143 BUF 0)             
Step #33150.00 (0ms ?*RT. ?UPS, TraCI: 64ms, vehicles TOT 1783 ACT 139 BUF 0)             
Step #33200.00 (0ms ?*RT. ?UPS, TraCI: 63ms, vehicles TOT 1783 ACT 136 BUF 0)             
Step #33250.00 (1ms ~= 500.00*RT, ~136000.00UPS, TraCI: 62ms, vehicles TOT 1786 ACT 136 BU
Step #33300.00 (0ms ?*RT. ?UPS, TraCI: 48ms, vehicles TOT 1789 ACT 137 BUF 0)             
Step #33350.00 (0ms ?*RT. ?UPS, TraCI: 62ms, vehicles TOT 1793 ACT 139 BUF 0)             
Step #33400.00 (0ms ?*RT. ?UPS, TraCI: 61ms, vehicles TOT 1796 ACT 139 BUF 0)             
Step #33450.00 (0ms ?*RT. ?UPS, TraCI: 62ms, vehicles TOT 1797 ACT 135 BUF 0)             
Step #33500.00 (1ms ~= 500.00*RT, ~133000.00UPS, TraCI: 59ms, vehicles TOT 1800 ACT 133 BU
Step #33550.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 1801 ACT 130 BUF 0)             
Step #33600.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 1803 ACT 129 BUF 0)             
Step #33650.00 (0ms ?*RT. ?UPS, TraCI: 102ms, vehicles TOT 1805 ACT 130 BUF 0)            
Step #33700.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 1808 ACT 131 BUF 0)             
Step #33750.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 1814 ACT 133 BUF 0)             
Step #33800.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 1818 ACT 132 BUF 0)             
Step #33850.00 (1ms ~= 500.00*RT, ~131000.00UPS, TraCI: 58ms, vehicles TOT 1819 ACT 131 BU
Step #33900.00 (1ms ~= 500.00*RT, ~128000.00UPS, TraCI: 57ms, vehicles TOT 1821 ACT 128 BU
Step #33950.00 (1ms ~= 500.00*RT, ~128000.00UPS, TraCI: 51ms, vehicles TOT 1824 ACT 128 BU
Step #34000.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 1828 ACT 128 BUF 0)             
Step #34050.00 (0ms ?*RT. ?UPS, TraCI: 56ms, vehicles TOT 1828 ACT 124 BUF 0)             
Step #34100.00 (0ms ?*RT. ?UPS, TraCI: 56ms, vehicles TOT 1833 ACT 126 BUF 1)             
Step #34150.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 1836 ACT 127 BUF 0)             
Step #34200.00 (0ms ?*RT. ?UPS, TraCI: 55ms, vehicles TOT 1838 ACT 125 BUF 0)             
Step #34250.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 1841 ACT 126 BUF 0)             
Step #34300.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 1842 ACT 125 BUF 0)             
Step #34350.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 1845 ACT 126 BUF 0)             
Step #34400.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 1846 ACT 127 BUF 0)             
Step #34450.00 (0ms ?*RT. ?UPS, TraCI: 50ms, vehicles TOT 1848 ACT 124 BUF 0)             
Step #34500.00 (0ms ?*RT. ?UPS, TraCI: 56ms, vehicles TOT 1849 ACT 121 BUF 0)             
Step #34550.00 (0ms ?*RT. ?UPS, TraCI: 55ms, vehicles TOT 1849 ACT 119 BUF 0)             
Step #34600.00 (0ms ?*RT. ?UPS, TraCI: 53ms, vehicles TOT 1849 ACT 115 BUF 0)             
Step #34650.00 (1ms ~= 500.00*RT, ~115000.00UPS, TraCI: 53ms, vehicles TOT 1852 ACT 115 BU
Step #34700.00 (1ms ~= 500.00*RT, ~117000.00UPS, TraCI: 53ms, vehicles TOT 1856 ACT 117 BU
Step #34750.00 (0ms ?*RT. ?UPS, TraCI: 45ms, vehicles TOT 1857 ACT 115 BUF 0)             
Step #34800.00 (0ms ?*RT. ?UPS, TraCI: 54ms, vehicles TOT 1862 ACT 120 BUF 0)             
Step #34850.00 (0ms ?*RT. ?UPS, TraCI: 49ms, vehicles TOT 1865 ACT 121 BUF 0)             
Step #34900.00 (0ms ?*RT. ?UPS, TraCI: 53ms, vehicles TOT 1867 ACT 117 BUF 0)             
Step #34950.00 (0ms ?*RT. ?UPS, TraCI: 53ms, vehicles TOT 1871 ACT 118 BUF 0)             
Step #35000.00 (1ms ~= 500.00*RT, ~121000.00UPS, TraCI: 53ms, vehicles TOT 1875 ACT 121 BU
